
 Status
 ------
Stopped
2026-02-02 00:51:33 +07 LOG:  checkpoint complete: wrote 0 buffers (0.0%), wrote 3 SLRU buffers; 0 WAL file(s) added, 0 removed, 0 recycled; write=0.003 s, sync=0.010 s, total=0.050 s; sync files=2, longest=0.005 s, average=0.005 s; distance=0 kB, estimate=0 kB; lsn=0/1846690, redo lsn=0/1846690
2026-02-02 07:33:32 +07 LOG:  database system was interrupted; last known up at 2026-02-02 00:51:33 +07
2026-02-02 07:33:35 +07 LOG:  database system was not properly shut down; automatic recovery in progress
2026-02-02 07:33:35 +07 LOG:  redo starts at 0/1846708
2026-02-02 07:33:35 +07 LOG:  invalid record length at 0/1846740: expected at least 24, got 0
2026-02-02 07:33:35 +07 LOG:  redo done at 0/1846708 system usage: CPU: user: 0.00 s, system: 0.00 s, elapsed: 0.00 s
2026-02-02 07:33:35 +07 LOG:  checkpoint starting: end-of-recovery immediate wait
2026-02-02 07:33:35 +07 LOG:  checkpoint complete: wrote 0 buffers (0.0%), wrote 3 SLRU buffers; 0 WAL file(s) added, 0 removed, 0 recycled; write=0.003 s, sync=0.010 s, total=0.049 s; sync files=2, longest=0.006 s, average=0.005 s; distance=0 kB, estimate=0 kB; lsn=0/1846740, redo lsn=0/1846740
2026-02-03 20:31:49 +07 LOG:  database system was interrupted; last known up at 2026-02-02 07:33:35 +07
2026-02-03 20:31:52 +07 LOG:  database system was not properly shut down; automatic recovery in progress
2026-02-03 20:31:52 +07 LOG:  redo starts at 0/18467B8
2026-02-03 20:31:52 +07 LOG:  invalid record length at 0/18467F0: expected at least 24, got 0
2026-02-03 20:31:52 +07 LOG:  redo done at 0/18467B8 system usage: CPU: user: 0.00 s, system: 0.00 s, elapsed: 0.00 s
2026-02-03 20:31:53 +07 LOG:  checkpoint starting: end-of-recovery immediate wait
2026-02-03 20:31:53 +07 LOG:  checkpoint complete: wrote 0 buffers (0.0%), wrote 3 SLRU buffers; 0 WAL file(s) added, 0 removed, 0 recycled; write=0.004 s, sync=0.049 s, total=0.567 s; sync files=2, longest=0.025 s, average=0.025 s; distance=0 kB, estimate=0 kB; lsn=0/18467F0, redo lsn=0/18467F0
2026-02-04 07:31:15 +07 LOG:  database system was interrupted; last known up at 2026-02-03 20:31:53 +07
2026-02-04 07:31:18 +07 LOG:  database system was not properly shut down; automatic recovery in progress
2026-02-04 07:31:18 +07 LOG:  redo starts at 0/1846868
2026-02-04 07:31:18 +07 LOG:  invalid record length at 0/18468A0: expected at least 24, got 0
2026-02-04 07:31:18 +07 LOG:  redo done at 0/1846868 system usage: CPU: user: 0.00 s, system: 0.00 s, elapsed: 0.00 s
2026-02-04 07:31:18 +07 LOG:  checkpoint starting: end-of-recovery immediate wait
2026-02-04 07:31:18 +07 LOG:  checkpoint complete: wrote 0 buffers (0.0%), wrote 3 SLRU buffers; 0 WAL file(s) added, 0 removed, 0 recycled; write=0.007 s, sync=0.009 s, total=0.060 s; sync files=2, longest=0.005 s, average=0.005 s; distance=0 kB, estimate=0 kB; lsn=0/18468A0, redo lsn=0/18468A0
2026-02-10 10:07:32 +07 LOG:  shutting down
2026-02-10 10:07:32 +07 ERROR:  canceling statement due to user request
2026-02-10 10:07:32 +07 ERROR:  canceling statement due to user request
2026-02-10 10:07:32 +07 LOG:  checkpoint starting: shutdown immediate
2026-02-10 10:07:33 +07 LOG:  checkpoint complete: wrote 0 buffers (0.0%), wrote 0 SLRU buffers; 0 WAL file(s) added, 0 removed, 0 recycled; write=0.011 s, sync=0.001 s, total=0.106 s; sync files=0, longest=0.000 s, average=0.000 s; distance=0 kB, estimate=0 kB; lsn=0/1846950, redo lsn=0/1846950
2026-02-10 10:08:02 +07 LOG:  database system was shut down at 2026-02-10 10:07:33 +07
2026-02-10 10:13:32 +07 LOG:  checkpoint starting: time
2026-02-10 10:13:32 +07 LOG:  checkpoint complete: wrote 0 buffers (0.0%), wrote 3 SLRU buffers; 0 WAL file(s) added, 0 removed, 0 recycled; write=0.010 s, sync=0.010 s, total=0.117 s; sync files=2, longest=0.007 s, average=0.005 s; distance=0 kB, estimate=0 kB; lsn=0/1846A58, redo lsn=0/1846A00
2026-02-10 10:18:10 +07 LOG:  shutting down
2026-02-10 10:18:10 +07 ERROR:  canceling statement due to user request
2026-02-10 10:18:10 +07 ERROR:  canceling statement due to user request
2026-02-10 10:18:10 +07 LOG:  checkpoint starting: shutdown immediate
2026-02-10 10:18:10 +07 LOG:  checkpoint complete: wrote 0 buffers (0.0%), wrote 0 SLRU buffers; 0 WAL file(s) added, 0 removed, 0 recycled; write=0.001 s, sync=0.001 s, total=0.068 s; sync files=0, longest=0.000 s, average=0.000 s; distance=0 kB, estimate=0 kB; lsn=0/1846B08, redo lsn=0/1846B08
2026-02-10 10:18:36 +07 LOG:  database system was shut down at 2026-02-10 10:18:10 +07
2026-02-10 10:23:36 +07 LOG:  checkpoint starting: time
2026-02-10 10:23:36 +07 LOG:  checkpoint complete: wrote 0 buffers (0.0%), wrote 3 SLRU buffers; 0 WAL file(s) added, 0 removed, 0 recycled; write=0.005 s, sync=0.011 s, total=0.074 s; sync files=2, longest=0.006 s, average=0.006 s; distance=0 kB, estimate=0 kB; lsn=0/1846C10, redo lsn=0/1846BB8
2026-02-11 15:20:40 +07 LOG:  database system was interrupted; last known up at 2026-02-10 10:23:36 +07
2026-02-11 15:20:43 +07 LOG:  database system was not properly shut down; automatic recovery in progress
2026-02-11 15:20:43 +07 LOG:  redo starts at 0/1846BB8
2026-02-11 15:20:43 +07 LOG:  invalid record length at 0/1846CC0: expected at least 24, got 0
2026-02-11 15:20:43 +07 LOG:  redo done at 0/1846C88 system usage: CPU: user: 0.00 s, system: 0.00 s, elapsed: 0.00 s
2026-02-11 15:20:43 +07 LOG:  checkpoint starting: end-of-recovery immediate wait
2026-02-11 15:20:44 +07 LOG:  checkpoint complete: wrote 0 buffers (0.0%), wrote 3 SLRU buffers; 0 WAL file(s) added, 0 removed, 0 recycled; write=0.002 s, sync=0.008 s, total=0.042 s; sync files=2, longest=0.006 s, average=0.004 s; distance=0 kB, estimate=0 kB; lsn=0/1846CC0, redo lsn=0/1846CC0
2026-02-11 16:52:42 +07 LOG:  database system was interrupted; last known up at 2026-02-11 15:20:44 +07
2026-02-11 16:52:46 +07 LOG:  database system was not properly shut down; automatic recovery in progress
2026-02-11 16:52:46 +07 LOG:  redo starts at 0/1846D38
2026-02-11 16:52:46 +07 LOG:  invalid record length at 0/1846D70: expected at least 24, got 0
2026-02-11 16:52:46 +07 LOG:  redo done at 0/1846D38 system usage: CPU: user: 0.00 s, system: 0.00 s, elapsed: 0.00 s
2026-02-11 16:52:46 +07 LOG:  checkpoint starting: end-of-recovery immediate wait
2026-02-11 16:52:46 +07 LOG:  checkpoint complete: wrote 0 buffers (0.0%), wrote 3 SLRU buffers; 0 WAL file(s) added, 0 removed, 0 recycled; write=0.002 s, sync=0.016 s, total=0.073 s; sync files=2, longest=0.009 s, average=0.008 s; distance=0 kB, estimate=0 kB; lsn=0/1846D70, redo lsn=0/1846D70
2026-02-11 16:54:30 +07 LOG:  shutting down
2026-02-11 16:54:30 +07 LOG:  checkpoint starting: shutdown immediate
2026-02-11 16:54:30 +07 ERROR:  canceling statement due to user request
2026-02-11 16:54:30 +07 ERROR:  canceling statement due to user request
2026-02-11 16:54:30 +07 LOG:  checkpoint complete: wrote 0 buffers (0.0%), wrote 0 SLRU buffers; 0 WAL file(s) added, 0 removed, 0 recycled; write=0.001 s, sync=0.001 s, total=0.058 s; sync files=0, longest=0.000 s, average=0.000 s; distance=0 kB, estimate=0 kB; lsn=0/1846E20, redo lsn=0/1846E20
2026-02-11 16:55:03 +07 LOG:  database system was shut down at 2026-02-11 16:54:30 +07
2026-02-11 17:00:03 +07 LOG:  checkpoint starting: time
2026-02-11 17:00:03 +07 LOG:  checkpoint complete: wrote 0 buffers (0.0%), wrote 3 SLRU buffers; 0 WAL file(s) added, 0 removed, 0 recycled; write=0.004 s, sync=0.008 s, total=0.056 s; sync files=2, longest=0.005 s, average=0.004 s; distance=0 kB, estimate=0 kB; lsn=0/1846F28, redo lsn=0/1846ED0
2026-02-12 18:10:24 +07 LOG:  database system was interrupted; last known up at 2026-02-11 17:00:03 +07
2026-02-12 18:10:26 +07 LOG:  database system was not properly shut down; automatic recovery in progress
2026-02-12 18:10:26 +07 LOG:  redo starts at 0/1846ED0
2026-02-12 18:10:26 +07 LOG:  invalid record length at 0/1846FD8: expected at least 24, got 0
2026-02-12 18:10:26 +07 LOG:  redo done at 0/1846FA0 system usage: CPU: user: 0.00 s, system: 0.00 s, elapsed: 0.00 s
2026-02-12 18:10:26 +07 LOG:  checkpoint starting: end-of-recovery immediate wait
2026-02-12 18:10:26 +07 LOG:  checkpoint complete: wrote 0 buffers (0.0%), wrote 3 SLRU buffers; 0 WAL file(s) added, 0 removed, 0 recycled; write=0.002 s, sync=0.007 s, total=0.039 s; sync files=2, longest=0.005 s, average=0.004 s; distance=0 kB, estimate=0 kB; lsn=0/1846FD8, redo lsn=0/1846FD8
2026-02-17 17:39:22 +07 LOG:  shutting down
2026-02-17 17:39:22 +07 ERROR:  canceling statement due to user request
2026-02-17 17:39:22 +07 ERROR:  canceling statement due to user request
2026-02-17 17:39:22 +07 LOG:  checkpoint starting: shutdown immediate
2026-02-17 17:39:22 +07 LOG:  checkpoint complete: wrote 0 buffers (0.0%), wrote 0 SLRU buffers; 0 WAL file(s) added, 0 removed, 0 recycled; write=0.010 s, sync=0.001 s, total=0.110 s; sync files=0, longest=0.000 s, average=0.000 s; distance=0 kB, estimate=0 kB; lsn=0/1847088, redo lsn=0/1847088
2026-02-17 17:40:01 +07 LOG:  database system was shut down at 2026-02-17 17:39:22 +07
2026-02-17 17:45:01 +07 LOG:  checkpoint starting: time
2026-02-17 17:45:01 +07 LOG:  checkpoint complete: wrote 0 buffers (0.0%), wrote 3 SLRU buffers; 0 WAL file(s) added, 0 removed, 0 recycled; write=0.004 s, sync=0.008 s, total=0.069 s; sync files=2, longest=0.005 s, average=0.004 s; distance=0 kB, estimate=0 kB; lsn=0/1847190, redo lsn=0/1847138
2026-02-17 18:15:49 +07 LOG:  shutting down
2026-02-17 18:15:49 +07 LOG:  checkpoint starting: shutdown immediate
2026-02-17 18:15:49 +07 ERROR:  canceling statement due to user request
2026-02-17 18:15:49 +07 ERROR:  canceling statement due to user request
2026-02-17 18:15:49 +07 LOG:  checkpoint complete: wrote 0 buffers (0.0%), wrote 0 SLRU buffers; 0 WAL file(s) added, 0 removed, 0 recycled; write=0.001 s, sync=0.001 s, total=0.063 s; sync files=0, longest=0.000 s, average=0.000 s; distance=0 kB, estimate=0 kB; lsn=0/1847240, redo lsn=0/1847240
2026-02-17 18:16:15 +07 LOG:  database system was shut down at 2026-02-17 18:15:49 +07
2026-02-17 18:21:15 +07 LOG:  checkpoint starting: time
2026-02-17 18:21:15 +07 LOG:  checkpoint complete: wrote 0 buffers (0.0%), wrote 3 SLRU buffers; 0 WAL file(s) added, 0 removed, 0 recycled; write=0.004 s, sync=0.008 s, total=0.058 s; sync files=2, longest=0.005 s, average=0.004 s; distance=0 kB, estimate=0 kB; lsn=0/1847348, redo lsn=0/18472F0
2026-02-19 09:37:37 +07 LOG:  database system was interrupted; last known up at 2026-02-17 18:21:15 +07
2026-02-19 09:37:41 +07 LOG:  database system was not properly shut down; automatic recovery in progress
2026-02-19 09:37:41 +07 LOG:  redo starts at 0/18472F0
2026-02-19 09:37:41 +07 LOG:  invalid record length at 0/18473F8: expected at least 24, got 0
2026-02-19 09:37:41 +07 LOG:  redo done at 0/18473C0 system usage: CPU: user: 0.00 s, system: 0.00 s, elapsed: 0.00 s
2026-02-19 09:37:41 +07 LOG:  checkpoint starting: end-of-recovery immediate wait
2026-02-19 09:37:41 +07 LOG:  checkpoint complete: wrote 0 buffers (0.0%), wrote 3 SLRU buffers; 0 WAL file(s) added, 0 removed, 0 recycled; write=0.002 s, sync=0.011 s, total=0.062 s; sync files=2, longest=0.006 s, average=0.006 s; distance=0 kB, estimate=0 kB; lsn=0/18473F8, redo lsn=0/18473F8
2026-02-20 00:26:41 +07 LOG:  database system was interrupted; last known up at 2026-02-19 09:37:41 +07
2026-02-20 00:26:48 +07 LOG:  database system was not properly shut down; automatic recovery in progress
2026-02-20 00:26:48 +07 LOG:  redo starts at 0/1847470
2026-02-20 00:26:48 +07 LOG:  invalid record length at 0/18474A8: expected at least 24, got 0
2026-02-20 00:26:48 +07 LOG:  redo done at 0/1847470 system usage: CPU: user: 0.00 s, system: 0.00 s, elapsed: 0.00 s
2026-02-20 00:26:48 +07 LOG:  checkpoint starting: end-of-recovery immediate wait
2026-02-20 00:26:48 +07 LOG:  checkpoint complete: wrote 0 buffers (0.0%), wrote 3 SLRU buffers; 0 WAL file(s) added, 0 removed, 0 recycled; write=0.002 s, sync=0.021 s, total=0.111 s; sync files=2, longest=0.012 s, average=0.011 s; distance=0 kB, estimate=0 kB; lsn=0/18474A8, redo lsn=0/18474A8
2026-02-24 11:08:19 +07 LOG:  shutting down
2026-02-24 11:08:19 +07 ERROR:  canceling statement due to user request
2026-02-24 11:08:19 +07 ERROR:  canceling statement due to user request
2026-02-24 11:08:19 +07 LOG:  checkpoint starting: shutdown immediate
2026-02-24 11:08:19 +07 LOG:  checkpoint complete: wrote 0 buffers (0.0%), wrote 0 SLRU buffers; 0 WAL file(s) added, 0 removed, 0 recycled; write=0.018 s, sync=0.001 s, total=0.152 s; sync files=0, longest=0.000 s, average=0.000 s; distance=0 kB, estimate=0 kB; lsn=0/1847558, redo lsn=0/1847558
2026-02-24 11:08:53 +07 LOG:  database system was shut down at 2026-02-24 11:08:19 +07
2026-02-24 11:13:53 +07 LOG:  checkpoint starting: time
2026-02-24 11:13:53 +07 LOG:  checkpoint complete: wrote 0 buffers (0.0%), wrote 3 SLRU buffers; 0 WAL file(s) added, 0 removed, 0 recycled; write=0.008 s, sync=0.009 s, total=0.086 s; sync files=2, longest=0.006 s, average=0.005 s; distance=0 kB, estimate=0 kB; lsn=0/1847660, redo lsn=0/1847608
2026-03-01 06:33:02 +07 LOG:  shutting down
2026-03-01 06:33:02 +07 ERROR:  canceling statement due to user request
2026-03-01 06:33:02 +07 ERROR:  canceling statement due to user request
2026-03-01 06:33:02 +07 LOG:  checkpoint starting: shutdown immediate
2026-03-01 06:33:02 +07 LOG:  checkpoint complete: wrote 0 buffers (0.0%), wrote 0 SLRU buffers; 0 WAL file(s) added, 0 removed, 0 recycled; write=0.035 s, sync=0.001 s, total=0.159 s; sync files=0, longest=0.000 s, average=0.000 s; distance=0 kB, estimate=0 kB; lsn=0/1847710, redo lsn=0/1847710
2026-03-01 06:33:42 +07 LOG:  database system was shut down at 2026-03-01 06:33:02 +07
2026-03-01 06:38:42 +07 LOG:  checkpoint starting: time
2026-03-01 06:38:42 +07 LOG:  checkpoint complete: wrote 0 buffers (0.0%), wrote 3 SLRU buffers; 0 WAL file(s) added, 0 removed, 0 recycled; write=0.003 s, sync=0.012 s, total=0.062 s; sync files=2, longest=0.007 s, average=0.006 s; distance=0 kB, estimate=0 kB; lsn=0/1847818, redo lsn=0/18477C0
2026-03-05 18:45:30 +07 LOG:  shutting down
2026-03-05 18:45:30 +07 ERROR:  canceling statement due to user request
2026-03-05 18:45:30 +07 ERROR:  canceling statement due to user request
2026-03-05 18:45:30 +07 LOG:  checkpoint starting: shutdown immediate
2026-03-05 18:45:30 +07 LOG:  checkpoint complete: wrote 0 buffers (0.0%), wrote 0 SLRU buffers; 0 WAL file(s) added, 0 removed, 0 recycled; write=0.006 s, sync=0.001 s, total=0.110 s; sync files=0, longest=0.000 s, average=0.000 s; distance=0 kB, estimate=0 kB; lsn=0/18478C8, redo lsn=0/18478C8
2026-03-05 18:47:59 +07 LOG:  database system was shut down at 2026-03-05 18:45:30 +07
2026-03-05 18:52:59 +07 LOG:  checkpoint starting: time
2026-03-05 18:52:59 +07 LOG:  checkpoint complete: wrote 0 buffers (0.0%), wrote 3 SLRU buffers; 0 WAL file(s) added, 0 removed, 0 recycled; write=0.004 s, sync=0.007 s, total=0.059 s; sync files=2, longest=0.005 s, average=0.004 s; distance=0 kB, estimate=0 kB; lsn=0/18479D0, redo lsn=0/1847978
2026-03-12 17:59:32 +07 LOG:  shutting down
2026-03-12 17:59:32 +07 ERROR:  canceling statement due to user request
2026-03-12 17:59:32 +07 ERROR:  canceling statement due to user request
2026-03-12 17:59:32 +07 LOG:  checkpoint starting: shutdown immediate
2026-03-12 17:59:32 +07 LOG:  checkpoint complete: wrote 0 buffers (0.0%), wrote 0 SLRU buffers; 0 WAL file(s) added, 0 removed, 0 recycled; write=0.033 s, sync=0.001 s, total=0.126 s; sync files=0, longest=0.000 s, average=0.000 s; distance=0 kB, estimate=0 kB; lsn=0/1847A80, redo lsn=0/1847A80
2026-03-12 18:00:16 +07 LOG:  database system was shut down at 2026-03-12 17:59:32 +07
2026-03-12 18:01:39 +07 LOG:  shutting down
2026-03-12 18:01:39 +07 LOG:  checkpoint starting: shutdown immediate
2026-03-12 18:01:39 +07 ERROR:  canceling statement due to user request
2026-03-12 18:01:39 +07 ERROR:  canceling statement due to user request
2026-03-12 18:01:39 +07 LOG:  checkpoint complete: wrote 0 buffers (0.0%), wrote 3 SLRU buffers; 0 WAL file(s) added, 0 removed, 0 recycled; write=0.005 s, sync=0.007 s, total=0.078 s; sync files=2, longest=0.005 s, average=0.004 s; distance=0 kB, estimate=0 kB; lsn=0/1847B30, redo lsn=0/1847B30
2026-03-12 18:02:16 +07 LOG:  database system was shut down at 2026-03-12 18:01:39 +07
2026-03-12 18:07:16 +07 LOG:  checkpoint starting: time
2026-03-12 18:07:16 +07 LOG:  checkpoint complete: wrote 0 buffers (0.0%), wrote 3 SLRU buffers; 0 WAL file(s) added, 0 removed, 0 recycled; write=0.004 s, sync=0.007 s, total=0.052 s; sync files=2, longest=0.005 s, average=0.004 s; distance=0 kB, estimate=0 kB; lsn=0/1847C38, redo lsn=0/1847BE0
2026-03-18 11:15:46 +07 LOG:  shutting down
2026-03-18 11:15:46 +07 ERROR:  canceling statement due to user request
2026-03-18 11:15:46 +07 ERROR:  canceling statement due to user request
2026-03-18 11:15:46 +07 LOG:  checkpoint starting: shutdown immediate
2026-03-18 11:15:46 +07 LOG:  checkpoint complete: wrote 0 buffers (0.0%), wrote 0 SLRU buffers; 0 WAL file(s) added, 0 removed, 0 recycled; write=0.015 s, sync=0.001 s, total=0.114 s; sync files=0, longest=0.000 s, average=0.000 s; distance=0 kB, estimate=0 kB; lsn=0/1847CE8, redo lsn=0/1847CE8
2026-03-18 11:16:17 +07 LOG:  database system was shut down at 2026-03-18 11:15:46 +07
2026-03-18 11:21:17 +07 LOG:  checkpoint starting: time
2026-03-18 11:21:17 +07 LOG:  checkpoint complete: wrote 0 buffers (0.0%), wrote 3 SLRU buffers; 0 WAL file(s) added, 0 removed, 0 recycled; write=0.004 s, sync=0.010 s, total=0.066 s; sync files=2, longest=0.005 s, average=0.005 s; distance=0 kB, estimate=0 kB; lsn=0/1847DF0, redo lsn=0/1847D98
2026-03-19 17:44:46 +07 LOG:  shutting down
2026-03-19 17:44:46 +07 ERROR:  canceling statement due to user request
2026-03-19 17:44:46 +07 ERROR:  canceling statement due to user request
2026-03-19 17:44:46 +07 LOG:  checkpoint starting: shutdown immediate
2026-03-19 17:44:46 +07 LOG:  checkpoint complete: wrote 0 buffers (0.0%), wrote 0 SLRU buffers; 0 WAL file(s) added, 0 removed, 0 recycled; write=0.006 s, sync=0.001 s, total=0.075 s; sync files=0, longest=0.000 s, average=0.000 s; distance=0 kB, estimate=0 kB; lsn=0/1847EA0, redo lsn=0/1847EA0
2026-03-19 17:45:18 +07 LOG:  database system was shut down at 2026-03-19 17:44:46 +07
2026-03-19 17:50:18 +07 LOG:  checkpoint starting: time
2026-03-19 17:50:18 +07 LOG:  checkpoint complete: wrote 0 buffers (0.0%), wrote 3 SLRU buffers; 0 WAL file(s) added, 0 removed, 0 recycled; write=0.007 s, sync=0.011 s, total=0.078 s; sync files=2, longest=0.006 s, average=0.006 s; distance=0 kB, estimate=0 kB; lsn=0/1847FA8, redo lsn=0/1847F50
2026-03-25 23:16:47 +07 FATAL:  password authentication failed for user "postgres"
2026-03-25 23:16:47 +07 DETAIL:  Connection matched file "C:/Program Files/PostgreSQL/18/data/pg_hba.conf" line 115: "host    all             all             127.0.0.1/32            scram-sha-256"
2026-03-25 23:27:48 +07 FATAL:  password authentication failed for user "postgres"
2026-03-25 23:27:48 +07 DETAIL:  Connection matched file "C:/Program Files/PostgreSQL/18/data/pg_hba.conf" line 115: "host    all             all             127.0.0.1/32            scram-sha-256"
2026-03-26 00:07:47 +07 FATAL:  password authentication failed for user "postgres"
2026-03-26 00:07:47 +07 DETAIL:  Connection matched file "C:/Program Files/PostgreSQL/18/data/pg_hba.conf" line 115: "host    all             all             127.0.0.1/32            scram-sha-256"
2026-03-26 00:16:55 +07 FATAL:  password authentication failed for user "postgres"
2026-03-26 00:16:55 +07 DETAIL:  Connection matched file "C:/Program Files/PostgreSQL/18/data/pg_hba.conf" line 115: "host    all             all             127.0.0.1/32            scram-sha-256"
2026-03-26 00:19:05 +07 FATAL:  password authentication failed for user "postgres"
2026-03-26 00:19:05 +07 DETAIL:  Connection matched file "C:/Program Files/PostgreSQL/18/data/pg_hba.conf" line 115: "host    all             all             127.0.0.1/32            scram-sha-256"
2026-03-26 00:21:40 +07 FATAL:  password authentication failed for user "postgres"
2026-03-26 00:21:40 +07 DETAIL:  Connection matched file "C:/Program Files/PostgreSQL/18/data/pg_hba.conf" line 115: "host    all             all             127.0.0.1/32            scram-sha-256"
2026-03-26 00:29:02 +07 FATAL:  password authentication failed for user "postgres"
2026-03-26 00:29:02 +07 DETAIL:  Connection matched file "C:/Program Files/PostgreSQL/18/data/pg_hba.conf" line 115: "host    all             all             127.0.0.1/32            scram-sha-256"
2026-03-26 00:41:57 +07 FATAL:  password authentication failed for user "postgres"
2026-03-26 00:41:57 +07 DETAIL:  Connection matched file "C:/Program Files/PostgreSQL/18/data/pg_hba.conf" line 115: "host    all             all             127.0.0.1/32            scram-sha-256"
2026-03-26 00:48:22 +07 FATAL:  password authentication failed for user "postgres"
2026-03-26 00:48:22 +07 DETAIL:  Connection matched file "C:/Program Files/PostgreSQL/18/data/pg_hba.conf" line 115: "host    all             all             127.0.0.1/32            scram-sha-256"
2026-03-26 00:57:22 +07 FATAL:  password authentication failed for user "postgres"
2026-03-26 00:57:22 +07 DETAIL:  Connection matched file "C:/Program Files/PostgreSQL/18/data/pg_hba.conf" line 115: "host    all             all             127.0.0.1/32            scram-sha-256"
2026-03-26 00:58:03 +07 FATAL:  password authentication failed for user "postgres"
2026-03-26 00:58:03 +07 DETAIL:  Connection matched file "C:/Program Files/PostgreSQL/18/data/pg_hba.conf" line 115: "host    all             all             127.0.0.1/32            scram-sha-256"
2026-03-26 01:00:29 +07 FATAL:  password authentication failed for user "postgres"
2026-03-26 01:00:29 +07 DETAIL:  Connection matched file "C:/Program Files/PostgreSQL/18/data/pg_hba.conf" line 115: "host    all             all             127.0.0.1/32            scram-sha-256"
2026-03-26 01:03:34 +07 FATAL:  password authentication failed for user "postgres"
2026-03-26 01:03:34 +07 DETAIL:  Connection matched file "C:/Program Files/PostgreSQL/18/data/pg_hba.conf" line 115: "host    all             all             127.0.0.1/32            scram-sha-256"
2026-03-26 18:15:17 +07 FATAL:  password authentication failed for user "postgres"
2026-03-26 18:15:17 +07 DETAIL:  Connection matched file "C:/Program Files/PostgreSQL/18/data/pg_hba.conf" line 115: "host    all             all             127.0.0.1/32            scram-sha-256"
2026-03-26 18:43:17 +07 FATAL:  password authentication failed for user "postgres"
2026-03-26 18:43:17 +07 DETAIL:  Connection matched file "C:/Program Files/PostgreSQL/18/data/pg_hba.conf" line 115: "host    all             all             127.0.0.1/32            scram-sha-256"
2026-03-26 18:48:48 +07 FATAL:  password authentication failed for user "postgres"
2026-03-26 18:48:48 +07 DETAIL:  Connection matched file "C:/Program Files/PostgreSQL/18/data/pg_hba.conf" line 115: "host    all             all             127.0.0.1/32            scram-sha-256"
2026-03-26 18:54:33 +07 FATAL:  password authentication failed for user "postgres"
2026-03-26 18:54:33 +07 DETAIL:  Connection matched file "C:/Program Files/PostgreSQL/18/data/pg_hba.conf" line 115: "host    all             all             127.0.0.1/32            scram-sha-256"
2026-03-26 19:02:54 +07 FATAL:  password authentication failed for user "postgres"
2026-03-26 19:02:54 +07 DETAIL:  Connection matched file "C:/Program Files/PostgreSQL/18/data/pg_hba.conf" line 115: "host    all             all             127.0.0.1/32            scram-sha-256"
2026-03-26 19:18:57 +07 FATAL:  password authentication failed for user "postgres"
2026-03-26 19:18:57 +07 DETAIL:  Connection matched file "C:/Program Files/PostgreSQL/18/data/pg_hba.conf" line 115: "host    all             all             127.0.0.1/32            scram-sha-256"
2026-03-26 19:25:48 +07 FATAL:  password authentication failed for user "postgres"
2026-03-26 19:25:48 +07 DETAIL:  Connection matched file "C:/Program Files/PostgreSQL/18/data/pg_hba.conf" line 115: "host    all             all             127.0.0.1/32            scram-sha-256"
2026-03-26 19:28:24 +07 FATAL:  password authentication failed for user "postgres"
2026-03-26 19:28:24 +07 DETAIL:  Connection matched file "C:/Program Files/PostgreSQL/18/data/pg_hba.conf" line 115: "host    all             all             127.0.0.1/32            scram-sha-256"
2026-03-26 19:46:04 +07 FATAL:  password authentication failed for user "postgres"
2026-03-26 19:46:04 +07 DETAIL:  Connection matched file "C:/Program Files/PostgreSQL/18/data/pg_hba.conf" line 115: "host    all             all             127.0.0.1/32            scram-sha-256"
2026-03-26 19:57:28 +07 FATAL:  password authentication failed for user "postgres"
2026-03-26 19:57:28 +07 DETAIL:  Connection matched file "C:/Program Files/PostgreSQL/18/data/pg_hba.conf" line 115: "host    all             all             127.0.0.1/32            scram-sha-256"
2026-03-26 22:20:22 +07 FATAL:  password authentication failed for user "postgres"
2026-03-26 22:20:22 +07 DETAIL:  Connection matched file "C:/Program Files/PostgreSQL/18/data/pg_hba.conf" line 115: "host    all             all             127.0.0.1/32            scram-sha-256"
2026-03-26 23:36:02 +07 FATAL:  password authentication failed for user "postgres"
2026-03-26 23:36:02 +07 DETAIL:  Connection matched file "C:/Program Files/PostgreSQL/18/data/pg_hba.conf" line 115: "host    all             all             127.0.0.1/32            scram-sha-256"
2026-03-26 23:50:41 +07 FATAL:  password authentication failed for user "postgres"
2026-03-26 23:50:41 +07 DETAIL:  Connection matched file "C:/Program Files/PostgreSQL/18/data/pg_hba.conf" line 115: "host    all             all             127.0.0.1/32            scram-sha-256"
2026-03-27 08:31:58 +07 FATAL:  password authentication failed for user "postgres"
2026-03-27 08:31:58 +07 DETAIL:  Connection matched file "C:/Program Files/PostgreSQL/18/data/pg_hba.conf" line 115: "host    all             all             127.0.0.1/32            scram-sha-256"
2026-03-27 08:31:58 +07 FATAL:  password authentication failed for user "postgres"
2026-03-27 08:31:58 +07 DETAIL:  Connection matched file "C:/Program Files/PostgreSQL/18/data/pg_hba.conf" line 115: "host    all             all             127.0.0.1/32            scram-sha-256"
2026-03-27 08:31:58 +07 FATAL:  password authentication failed for user "postgres"
2026-03-27 08:31:58 +07 DETAIL:  Connection matched file "C:/Program Files/PostgreSQL/18/data/pg_hba.conf" line 115: "host    all             all             127.0.0.1/32            scram-sha-256"
2026-03-27 08:31:58 +07 FATAL:  password authentication failed for user "postgres"
2026-03-27 08:31:58 +07 DETAIL:  Connection matched file "C:/Program Files/PostgreSQL/18/data/pg_hba.conf" line 115: "host    all             all             127.0.0.1/32            scram-sha-256"
2026-03-27 08:31:58 +07 FATAL:  password authentication failed for user "postgres"
